"week_mon_day","start_date","end_date","page_type","enq_generated","enq_gen_sender","enq_approved","enq_app_sender","wa_generated","wa_gen_sender","wa_approved","wa_app_sender","bl_generated","bl_gen_sender","bl_approved","bl_app_sender","c2c_calls","c2c_callers","unq_sender","unq_sender_no_call","intent_user_approved","intent_bl_generated","pns_calls","product_listing_click","inline_bl_cta_clicks","getquote_onpage_cta_click","minibl_cta_click","featcat_bl_click","thirdpv_cta_click","sixthpv_cta_click","get_best_price_click","price_on_request_click","ask_for_clicks","recom_enquiry_click","listing_wa_cta_clicks","recom_wa_click","inline_call_cta_clicks","recom_call_click","recom_category_click","recom_product_click","video_visible","video_autoplay","video_clicks","usermode","source","bl_gen_with_wa","bl_wa_gen_sender","bl_wa_approved","bl_wa_app_sender"
d,"2026-04-11","2026-04-11","4",5,5,5,5,0,0,0,0,19,19,14,14,37,13,31,19,1,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","9","9","7","7"
d,"2026-04-11","2026-04-11","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-04-11","2026-04-11","5",1346,1331,1314,1303,1311,1298,1279,1270,2343,2319,1911,1911,436,214,2277,2065,143,776,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","1295","1283","1181","1181"
d,"2026-04-11","2026-04-11","6",10,8,10,8,0,0,0,0,3,3,1,1,18,14,22,9,192,1048,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","0","0","0","0"
d,"2026-04-11","2026-04-11","1",4930,4320,4755,4211,2090,1999,2026,1949,2983,2837,2270,2270,16365,8529,12555,4765,146,771,16365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","2101","2010","1740","1740"
d,"2026-04-11","2026-04-11","1",3,3,3,3,0,0,0,0,5,5,3,3,53,28,34,6,1,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","1","1","1"
d,"2026-04-11","2026-04-11","2",2345,2289,2265,2218,2112,2067,2049,2012,2858,2803,2409,2409,5497,2080,4847,2813,193,1107,5497,99520,4014,312,669,162,85,2399,921,1247,110,335,8384,0,10658,176,1167,0,8259,12731,652,"2","1","2095","2052","1863","1863"
d,"2026-04-11","2026-04-11","4",219,213,213,208,208,202,202,197,267,261,231,231,125,66,324,260,20,90,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","201","195","183","183"
d,"2026-04-11","2026-04-11","1",5,5,5,5,0,0,0,0,118,117,89,89,126,46,140,94,15,106,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","34","33","27","27"
d,"2026-04-11","2026-04-11","3",115,104,112,101,28,28,28,28,123,117,73,73,583,396,528,156,4,28,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","33","33","20","20"
d,"2026-04-11","2026-04-11","5",552,504,542,496,0,0,0,0,254,245,194,194,4801,2048,2590,679,61,308,4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-04-11","2026-04-11","6",8,6,8,6,0,0,0,0,2,2,1,1,11,7,13,7,30,161,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","0","0","0","0"
d,"2026-04-11","2026-04-11","1",1143,958,1085,927,14,14,13,13,187,175,89,89,2577,1504,2312,1004,29,122,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","14","14","8","8"
d,"2026-04-11","2026-04-11","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-04-11","2026-04-11","1",2079,1679,1975,1629,82,74,76,69,706,643,334,334,4304,2400,3834,1897,71,354,4304,18949,368,29,136,68,0,0,1524,276,35,82,0,58,4324,101,377,0,753,2162,84,"4","1","87","78","49","49"
d,"2026-04-11","2026-04-11","3",1975,1909,1930,1873,1702,1641,1663,1611,2874,2784,2276,2276,6041,3883,6534,2721,101,456,6041,45116,2477,162,429,161,0,0,472,1025,107,34,3139,0,5382,137,1161,0,17,117,4,"2","1","1724","1662","1463","1463"
d,"2026-04-11","2026-04-11","1",2090,1841,2043,1814,143,139,138,135,860,806,521,521,9949,5468,7195,2213,131,773,9949,25369,803,88,8,71,0,30,1770,312,28,66,0,0,8728,137,260,0,1584,2687,170,"3","1","172","168","109","109"
d,"2026-04-11","2026-04-11","2",198,186,192,181,103,101,102,101,283,275,200,200,315,134,420,301,23,143,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","95","93","81","81"
d,"2026-04-11","2026-04-11","4",1781,1568,1726,1526,781,744,756,723,1199,1143,927,927,5678,2927,4409,1788,80,417,5678,31241,1346,133,155,0,0,0,900,576,23,6,1509,41,5201,68,0,130,1552,2819,84,"1","1","788","753","670","670"
d,"2026-04-11","2026-04-11","3",228,221,223,217,202,195,198,192,294,287,243,243,501,293,572,283,11,32,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","211","204","187","187"
d,"2026-04-11","2026-04-11","6",62,53,53,45,11,11,10,10,18,18,13,13,118,66,105,49,450,2430,118,1629,24,1,0,0,0,0,73,7,0,0,35,0,0,0,0,0,188,282,7,"1","1","11","11","10","10"
d,"2026-04-11","2026-04-11","2",87,83,85,81,0,0,0,0,199,199,154,154,3654,1250,1479,234,36,179,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-04-11","2026-04-11","6",17,10,16,10,0,0,0,0,2,2,1,1,23,17,25,11,71,353,23,206,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,16,50,0,"4","1","0","0","0","0"
d,"2026-04-11","2026-04-11","2",3,3,3,3,0,0,0,0,11,10,10,10,57,24,36,12,12,86,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","4","4","4","4"
d,"2026-04-11","2026-04-11","1",341,334,335,329,301,294,297,291,448,440,365,365,689,348,774,432,16,76,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","301","294","263","263"
d,"2026-04-11","2026-04-11","4",480,417,470,410,21,21,20,20,158,153,94,94,2352,1305,1681,485,29,151,2352,5605,192,28,0,0,0,0,395,92,3,0,0,0,2081,28,0,0,243,423,16,"3","1","32","32","23","23"
d,"2026-04-11","2026-04-11","4",377,327,368,321,13,13,13,13,107,103,62,62,1949,1062,1365,371,18,103,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","19","19","16","16"
d,"2026-04-11","2026-04-11","2",2,2,2,2,0,0,0,0,1,1,0,0,4,4,6,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","0","0","0","0"
d,"2026-04-11","2026-04-11","6",18,18,15,15,0,0,0,0,4,4,1,1,39,26,37,16,130,770,39,296,6,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,45,49,2,"3","1","0","0","0","0"
d,"2026-04-11","2026-04-11","4",2,2,2,2,0,0,0,0,16,16,13,13,29,10,25,15,1,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","8","8","6","6"
d,"2026-04-11","2026-04-11","4",34,29,33,28,1,1,0,0,7,7,2,2,100,64,90,30,0,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","2","2","1","1"
d,"2026-04-11","2026-04-11","2",1315,1303,1279,1271,1303,1291,1267,1259,1686,1670,1455,1455,145,50,1608,1558,127,737,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","1306","1294","1203","1203"
d,"2026-04-11","2026-04-11","5",3,3,3,3,0,0,0,0,4,4,2,2,49,26,31,5,1,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","0","0","0","0"
d,"2026-04-11","2026-04-11","3",4335,3729,4224,3665,1827,1755,1785,1724,3780,3546,2756,2756,15938,7930,11886,4853,200,964,15938,68386,3216,227,754,300,0,0,2143,1524,165,54,3139,145,14251,323,1800,421,17,117,4,"1","1","1872","1797","1548","1548"
d,"2026-04-11","2026-04-11","6",1,1,1,1,0,0,0,0,0,0,0,0,2,2,3,1,18,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","0","0","0","0"
d,"2026-04-11","2026-04-11","5",6708,5853,6487,5724,3258,3139,3170,3071,6107,5739,4616,4616,20113,9668,15995,7499,387,2116,20113,112597,3839,296,953,301,85,2433,3315,1259,150,505,6875,156,18509,346,1806,492,9080,14821,822,"1","1","3290","3167","2814","2814"
d,"2026-04-11","2026-04-11","2",44,41,43,40,2,2,2,2,57,57,42,42,76,56,131,80,15,77,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","3","3","3","3"
d,"2026-04-11","2026-04-11","3",1201,971,1152,951,30,27,29,26,379,350,178,178,2902,1505,2311,1099,39,187,2902,10073,255,15,79,68,0,0,801,229,31,3,0,38,2876,74,377,0,0,0,0,"4","1","33","29","16","16"
d,"2026-04-11","2026-04-11","1",2329,2160,2251,2108,1635,1589,1592,1553,3183,3075,2443,2443,2438,1435,4396,3137,192,1048,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","1626","1579","1441","1441"
d,"2026-04-11","2026-04-11","3",77,74,77,74,0,0,0,0,87,87,39,39,127,78,179,113,4,9,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","0","0","0","0"
d,"2026-04-11","2026-04-11","6",0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,150,800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","0","0","0","0"
d,"2026-04-11","2026-04-11","5",97,91,93,87,1,1,0,0,153,152,71,71,145,85,232,158,7,31,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","1","1","1","1"
d,"2026-04-11","2026-04-11","4",390,361,379,351,218,211,212,206,357,346,283,283,546,350,748,447,36,149,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","214","207","191","191"
d,"2026-04-11","2026-04-11","5",5,5,5,5,0,0,0,0,6,6,3,3,14,11,19,8,1,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","0","0","0","0"
d,"2026-04-11","2026-04-11","5",1637,1320,1548,1277,75,67,69,62,608,555,279,279,3403,1893,3036,1506,55,271,3403,14628,286,20,99,68,0,0,1189,193,31,81,0,52,3438,81,377,0,640,1820,75,"4","1","80","71","43","43"
d,"2026-04-11","2026-04-11","5",459,429,450,422,245,239,241,237,646,624,456,456,1073,527,1135,666,37,182,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","246","240","213","213"
d,"2026-04-11","2026-04-11","2",601,549,590,541,0,0,0,0,243,236,189,189,5242,2234,2798,717,67,332,5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-04-11","2026-04-11","6",2,2,2,2,0,0,0,0,1,1,0,0,5,5,7,2,15,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","0","0","0","0"
d,"2026-04-11","2026-04-11","5",888,740,839,712,11,11,10,10,149,137,66,66,2029,1173,1791,770,23,88,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","11","11","6","6"
d,"2026-04-11","2026-04-11","4",82,80,80,78,67,65,66,64,87,85,71,71,185,89,176,89,3,13,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","67","65","60","60"
d,"2026-04-11","2026-04-11","2",931,831,901,813,48,47,45,44,339,319,221,221,2954,1942,2756,991,68,430,2954,25369,803,88,8,71,0,30,1770,312,28,66,0,0,8728,137,260,0,1584,2687,170,"3","1","57","56","40","40"
d,"2026-04-11","2026-04-11","3",93,86,92,85,9,9,8,8,80,79,51,51,448,245,355,130,4,25,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","10","10","7","7"
d,"2026-04-11","2026-04-11","5",1610,1431,1573,1411,122,118,118,115,702,659,427,427,7597,4249,5617,1739,102,624,7597,19764,611,60,8,71,0,30,1375,220,25,66,0,0,6647,109,260,0,1341,2264,154,"3","1","140","136","86","86"
d,"2026-04-11","2026-04-11","5",85,81,83,79,0,0,0,0,211,211,163,163,3365,1156,1391,241,36,177,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-04-11","2026-04-11","2",0,0,0,0,0,0,0,0,10,10,10,10,33,7,17,10,12,82,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","4","4","4","4"
d,"2026-04-11","2026-04-11","5",103,98,102,97,10,10,10,10,130,129,91,91,424,238,396,180,19,93,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","11","11","9","9"
d,"2026-04-11","2026-04-11","4",29,29,29,29,7,7,7,7,39,38,25,25,140,111,153,50,5,21,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","10","10","5","5"
d,"2026-04-11","2026-04-11","6",19,18,15,14,7,7,6,6,8,8,8,8,46,21,37,16,44,209,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","7","7","7","7"
d,"2026-04-11","2026-04-11","4",142,123,137,118,3,3,3,3,51,49,27,27,281,181,291,141,11,40,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","3","3","3","3"
d,"2026-04-11","2026-04-11","4",255,225,246,219,3,3,3,3,38,38,23,23,548,354,552,238,6,34,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","3","3","2","2"
d,"2026-04-11","2026-04-11","4",859,825,829,798,753,720,729,699,943,906,778,778,2425,1392,2314,948,35,191,2425,21315,1072,96,104,0,0,0,170,401,16,0,1509,0,2234,20,0,0,1196,2054,59,"2","1","749","718","641","641"
d,"2026-04-11","2026-04-11","5",1091,968,1062,955,69,65,66,63,344,325,194,194,5447,2984,3887,1103,56,347,5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","80","76","44","44"
d,"2026-04-11","2026-04-11","5",3461,3372,3366,3292,3061,2987,2983,2923,4789,4679,3907,3907,9113,4568,9045,4570,241,1268,9113,78205,2942,216,565,162,85,2399,751,846,94,335,6875,0,8424,156,1167,0,7063,10677,593,"2","1","3070","2995","2685","2685"
d,"2026-04-11","2026-04-11","3",1159,1017,1142,1006,95,92,93,91,521,493,300,300,6995,3604,4536,1231,63,344,6995,13197,484,50,6,71,0,0,870,270,27,0,0,0,5993,112,260,0,0,0,0,"3","1","115","112","69","69"
d,"2026-04-11","2026-04-11","2",305,287,302,285,0,0,0,0,30,30,25,25,1192,835,1071,308,24,126,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-04-11","2026-04-11","5",1768,1711,1711,1662,1516,1465,1473,1430,1772,1718,1463,1463,4711,2924,4746,1871,34,156,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1515","1463","1280","1280"
d,"2026-04-11","2026-04-11","2",1,1,1,1,0,0,0,0,0,0,0,0,20,14,15,1,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","0","0","0","0"
d,"2026-04-11","2026-04-11","3",1489,1442,1451,1411,1284,1239,1251,1213,1532,1483,1255,1255,4915,3310,4855,1601,32,144,4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1293","1247","1092","1092"
d,"2026-04-11","2026-04-11","2",209,183,203,179,0,0,0,0,14,14,10,10,396,288,430,189,8,35,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-04-11","2026-04-11","3",372,307,351,301,27,24,26,23,152,146,68,68,798,453,739,356,17,85,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","30","26","14","14"
d,"2026-04-11","2026-04-11","3",5,5,5,5,0,0,0,0,108,107,79,79,93,39,123,84,6,62,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","30","29","23","23"
d,"2026-04-11","2026-04-11","3",17,15,17,15,0,0,0,0,21,19,13,13,158,56,80,28,0,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-04-11","2026-04-11","5",3,3,3,3,0,0,0,0,102,101,76,76,97,36,115,79,15,99,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","26","25","21","21"
d,"2026-04-11","2026-04-11","1",8489,7388,8213,7222,4039,3880,3926,3792,7306,6852,5543,5543,25791,12417,20156,9243,452,2436,25791,143838,5185,429,1108,301,85,2433,4215,1835,173,511,8384,197,23710,414,1806,622,10632,17640,906,"1","1","4078","3917","3484","3484"
d,"2026-04-11","2026-04-11","3",250,241,248,240,216,209,214,208,924,910,687,687,416,230,993,767,52,214,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","190","184","161","161"
d,"2026-04-11","2026-04-11","1",2319,2236,2240,2168,1994,1918,1934,1869,2341,2261,1923,1923,6392,4027,6412,2454,45,210,6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1988","1913","1672","1672"
d,"2026-04-11","2026-04-11","4",40,38,40,38,0,0,0,0,4,4,4,4,159,111,139,41,6,17,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-04-11","2026-04-11","3",6,6,6,6,0,0,0,0,5,3,1,1,25,17,23,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-04-11","2026-04-11","2",878,722,823,690,52,47,47,43,327,297,156,156,1402,935,1581,810,32,171,1402,18949,368,29,136,68,0,0,1524,276,35,82,0,58,4324,101,377,0,753,2162,84,"4","1","54","49","33","33"
d,"2026-04-11","2026-04-11","3",737,637,711,627,271,259,268,257,1201,1159,829,829,1797,1036,2171,1258,72,322,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","253","241","195","195"
d,"2026-04-11","2026-04-11","2",4154,3692,3989,3585,2212,2129,2141,2071,3526,3335,2787,2787,9853,4641,8512,4442,287,1679,9853,143838,5185,429,1108,301,85,2433,4215,1835,173,511,8384,197,23710,414,1806,622,10632,17640,906,"1","1","2206","2124","1936","1936"
d,"2026-04-11","2026-04-11","5",1939,1800,1872,1758,1417,1378,1380,1347,2826,2735,2160,2160,1892,1093,3664,2695,169,965,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","1412","1372","1250","1250"
d,"2026-04-11","2026-04-11","4",21,20,20,19,0,0,0,0,2,2,1,1,35,30,49,20,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-04-11","2026-04-11","1",4320,4195,4195,4089,3814,3705,3712,3621,5732,5581,4685,4685,11538,5952,11349,5516,262,1369,11538,99520,4014,312,669,162,85,2399,921,1247,110,335,8384,0,10658,176,1167,0,8259,12731,652,"2","1","3819","3711","3326","3326"
d,"2026-04-11","2026-04-11","2",405,336,375,319,11,11,10,10,54,52,21,21,631,425,710,333,10,38,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","11","11","6","6"
d,"2026-04-11","2026-04-11","4",442,373,427,363,7,7,7,7,98,95,55,55,901,551,861,403,16,83,901,4321,82,9,37,0,0,0,335,83,4,1,0,6,886,20,0,0,113,342,9,"4","1","7","7","6","6"
d,"2026-04-11","2026-04-11","6",1,1,1,1,0,0,0,0,0,0,0,0,2,2,3,1,7,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","0","0","0","0"
d,"2026-04-11","2026-04-11","1",118,112,114,108,2,2,1,1,158,157,75,75,178,106,273,182,7,33,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","2","2","2","2"
d,"2026-04-11","2026-04-11","6",10,10,9,9,4,4,4,4,4,4,3,3,12,7,16,9,39,202,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","4","4","3","3"
d,"2026-04-11","2026-04-11","4",1183,1055,1143,1024,494,469,477,454,714,682,545,545,4178,2269,3268,1170,35,189,4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","495","472","410","410"
d,"2026-04-11","2026-04-11","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","0","0","0","0"
d,"2026-04-11","2026-04-11","6",42,39,34,32,7,7,6,6,11,11,9,9,86,48,78,35,145,769,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","7","7","7","7"
d,"2026-04-11","2026-04-11","6",0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,17,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","0","0","0","0"
d,"2026-04-11","2026-04-11","3",8,6,8,6,0,0,0,0,0,0,0,0,17,7,12,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-04-11","2026-04-11","2",830,794,789,757,710,679,683,656,809,778,668,668,1477,722,1569,860,13,66,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","695","666","580","580"
d,"2026-04-11","2026-04-11","4",551,526,529,506,478,454,461,439,569,544,460,460,1681,1107,1671,584,11,54,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","473","451","392","392"
d,"2026-04-11","2026-04-11","2",1760,1529,1664,1468,745,702,715,678,1007,949,774,774,3598,1954,3437,1649,42,263,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","734","693","605","605"
d,"2026-04-11","2026-04-11","2",113,113,112,112,99,99,99,99,154,153,122,122,188,55,212,158,5,44,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","90","90","76","76"
d,"2026-04-11","2026-04-11","5",142,127,138,123,43,43,42,42,193,187,118,118,619,418,607,212,10,78,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","49","49","33","33"
d,"2026-04-11","2026-04-11","6",8,8,7,7,4,4,4,4,4,4,3,3,8,3,10,7,16,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","4","4","3","3"
d,"2026-04-11","2026-04-11","1",618,562,607,554,0,0,0,0,264,254,202,202,5400,2283,2868,743,67,335,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-04-11","2026-04-11","4",5,5,5,5,0,0,0,0,4,4,3,3,405,126,134,8,0,9,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-04-11","2026-04-11","3",2,2,2,2,0,0,0,0,5,5,3,3,33,15,20,5,1,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","1","1","1"
d,"2026-04-11","2026-04-11","1",16,16,16,16,0,0,0,0,131,126,95,95,197,79,181,107,17,122,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","35","34","28","28"
d,"2026-04-11","2026-04-11","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-04-11","2026-04-11","1",217,188,211,184,0,0,0,0,14,14,10,10,413,294,440,194,8,35,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-04-11","2026-04-11","6",0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","0","0","0","0"
d,"2026-04-11","2026-04-11","4",66,63,65,62,0,0,0,0,10,10,8,8,599,256,308,68,6,31,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-04-11","2026-04-11","2",1592,1525,1540,1483,1364,1330,1324,1296,1982,1924,1614,1614,641,408,2243,1882,149,881,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","1373","1338","1246","1246"
d,"2026-04-11","2026-04-11","1",311,292,308,290,0,0,0,0,35,33,26,26,1217,849,1090,314,24,126,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-04-11","2026-04-11","5",196,172,191,168,0,0,0,0,12,12,9,9,378,266,397,177,8,30,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-04-11","2026-04-11","2",525,455,500,441,24,23,22,21,143,133,84,84,1490,945,1392,507,20,162,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","28","27","19","19"
d,"2026-04-11","2026-04-11","1",171,156,167,152,50,50,49,49,232,223,143,143,759,529,760,262,15,99,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","59","59","38","38"
d,"2026-04-11","2026-04-11","3",738,631,710,615,3,3,3,3,133,123,68,68,1946,1100,1635,678,19,85,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","3","3","2","2"
d,"2026-04-11","2026-04-11","1",596,554,584,545,314,304,308,301,745,719,533,533,1391,688,1420,805,40,206,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","316","306","275","275"
d,"2026-04-11","2026-04-11","1",593,499,557,483,66,58,62,55,339,317,157,157,1118,676,1180,604,30,161,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","71","62","39","39"
